,Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud
3126,BUENOS AIRES,Chascomús,Chascomús,33607,SI,SI,SI,SI,SI,SI,SI,SI,SI,6217010.0,-355743009068199,-580005532563664
3127,BUENOS AIRES,Chascomús,Laguna Vitel,41,NO,NO,NO,NO,NO,SI,NO,SI,SI,6217015.0,-355404169288645,-581349194201315
3128,BUENOS AIRES,Chascomús,Manuel J. Cobo (Est. Lezama),4647,SI,SI,NO,NO,NO,SI,SI,SI,SI,6217020.0,-358748248734085,-578964226760932
3129,BUENOS AIRES,Chascomús,Villa Parque Girado,93,NO,NO,NO,NO,NO,NO,NO,SI,SI,6217030.0,-356282696386352,-580145524400059
3130,BUENOS AIRES,Chivilcoy,Benitez,68,NO,NO,NO,NO,NO,NO,NO,NO,NO,6224005.0,-349660329017519,-601236385563996
3131,BUENOS AIRES,Chivilcoy,Chivilcoy,58152,SI,SI,SI,SI,SI,SI,SI,SI,SI,6224010.0,-348980163772726,-600188841030321
3132,BUENOS AIRES,Chivilcoy,Emilio Ayarza,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,6224020.0,-34746060108407,-600392314192743
3133,BUENOS AIRES,Chivilcoy,Gorostiaga,324,SI,NO,NO,NO,NO,SI,NO,NO,NO,6224030.0,-34839127302807,-598646671984292
3134,BUENOS AIRES,Chivilcoy,La Rica,118,SI,NO,NO,NO,NO,SI,SI,NO,NO,6224040.0,-349739189538858,-598639302070489
3135,BUENOS AIRES,Chivilcoy,Moquehuá,2130,NO,NO,NO,SI,NO,NO,SI,NO,SI,6224050.0,-350926582854313,-597745302971612
3136,BUENOS AIRES,Chivilcoy,Ramón Biaus,179,SI,NO,NO,NO,NO,SI,SI,NO,NO,6224060.0,-350858455213162,-599236682591744
3137,BUENOS AIRES,Chivilcoy,San Sebastián,166,SI,NO,NO,NO,NO,NO,SI,NO,NO,6224070.0,-349443783815263,-597018597369347
3138,BUENOS AIRES,Colón,Colón,23206,SI,SI,NO,NO,NO,NO,SI,SI,SI,6175010.0,-338978633606345,-61099560506382
3139,BUENOS AIRES,Colón,El Arbolito,0,SI,NO,NO,SI,NO,SI,SI,NO,NO,6175010.0,-339147838019682,-609438081845998
3140,BUENOS AIRES,Colón,Pearson,257,NO,NO,NO,NO,NO,NO,SI,NO,NO,6175030.0,-336518963027432,-608922239880462
3141,BUENOS AIRES,Colón,Sarasa,71,NO,NO,NO,NO,NO,SI,NO,NO,NO,6175040.0,-340523353092344,-612019040914739
3142,BUENOS AIRES,Colón,Villa Manuel Pomar,199,NO,NO,NO,NO,NO,NO,NO,NO,NO,6175020.0,-3391478,-6094381
3143,BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,164,NO,NO,NO,NO,NO,SI,SI,SI,SI,6182010.0,-387647705078125,-619209671020508
3144,BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,681,NO,NO,NO,NO,SI,NO,SI,SI,SI,6182020.0,-389961963948629,-615471990087107
3145,BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,327,NO,NO,NO,NO,NO,SI,NO,SI,SI,6182025.0,-387839402799391,-621195194756714
3146,BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta (Est Almirante Solier),58315,SI,SI,SI,SI,SI,NO,SI,SI,SI,6182030.0,-388813527346955,-620749536088688
3147,BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6182030.0,-388532242630709,-621164752039925
3148,BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias (Est. Kilómetro 638),1845,NO,NO,SI,NO,NO,SI,SI,NO,SI,6182050.0,-388069001411051,-6209498539538
3149,BUENOS AIRES,Coronel Dorrego,Aparicio,80,NO,NO,NO,NO,NO,NO,SI,SI,SI,6189010.0,-386204949120776,-608809603426407
3150,BUENOS AIRES,Lomas De Zamora,Banfield,233339,SI,SI,SI,SI,SI,SI,SI,SI,SI,6490010.0,-347379027155314,-58440675368556
3151,BUENOS AIRES,Lomas De Zamora,Llavallol,43211,SI,SI,SI,SI,NO,SI,SI,SI,SI,6490010.0,-347946182344111,-584320908524909
3152,BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,116615,SI,SI,SI,SI,SI,SI,SI,SI,SI,6490010.0,-347627676410061,-584267903899666
3153,BUENOS AIRES,Lomas De Zamora,Temperley,116368,SI,SI,SI,SI,SI,NO,SI,SI,SI,6490010.0,-34767486625425,-583780461337408
3154,BUENOS AIRES,Lomas De Zamora,Turdera,10199,SI,SI,SI,SI,NO,NO,SI,SI,SI,6490010.0,-34789560716095,-584041056486523
3155,BUENOS AIRES,Lomas De Zamora,Villa Centenario,51834,NO,SI,NO,SI,NO,SI,NO,SI,SI,6490010.0,-347289932955803,-584283436419093
3156,ENTRE RIOS,Concordia,Osvaldo Magnasco,1241,NO,NO,NO,NO,NO,SI,SI,NO,SI,30015120.0,-313131,-5806
3157,BUENOS AIRES,San Pedro,Gobernador Castro,2607,NO,NO,NO,NO,NO,NO,NO,SI,SI,6770010.0,-336605787290919,-598663408291494
3158,BUENOS AIRES,San Pedro,Ingeniero Moneta,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,6770015.0,-339314631330704,-597482330053997
3159,BUENOS AIRES,San Pedro,Obligado,261,NO,NO,NO,NO,NO,NO,NO,NO,SI,6770020.0,-335965558617631,-598199792397796
3160,BUENOS AIRES,San Pedro,Pueblo Doyle,528,NO,NO,NO,NO,NO,NO,NO,NO,NO,6770030.0,-339050057189811,-598187532271261
3161,BUENOS AIRES,San Pedro,Río Tala,1814,NO,NO,NO,SI,NO,NO,NO,SI,SI,6770040.0,-33769589927701,-596383708591324
3162,BUENOS AIRES,San Pedro,San Pedro,47452,SI,SI,NO,SI,SI,SI,SI,SI,SI,6770050.0,-336791252253366,-596668951027895
3163,BUENOS AIRES,San Pedro,Santa Lucía,2360,NO,NO,NO,NO,SI,NO,SI,SI,SI,6770060.0,-338794559527188,-598753284459435
3164,BUENOS AIRES,San Vicente,Alejandro Korn,34760,SI,SI,SI,NO,NO,SI,SI,SI,SI,6778020.0,-350135125285778,-583865346894091
3165,BUENOS AIRES,San Vicente,Domselaar,0,NO,NO,NO,NO,NO,SI,SI,SI,SI,6778020.0,-35048692550243,-583145745868708
3166,BUENOS AIRES,San Vicente,San Vicente,23405,SI,SI,SI,SI,NO,SI,SI,SI,SI,6778020.0,-35010404143813,-584699705982043
3167,BUENOS AIRES,Suipacha,General Rivas,478,SI,NO,NO,NO,NO,SI,SI,NO,SI,6784010.0,-346100370680434,-597504234207746
3168,BUENOS AIRES,Suipacha,Suipacha,8403,SI,NO,SI,NO,NO,SI,SI,SI,SI,6784020.0,-347712617839883,-596879181821818
3169,CABA,COMUNA 06,CABALLITO,176076,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346168254996915,-58443603110353
3170,CORDOBA,Marcos Juárez,Colonia Italiana,738,NO,SI,NO,NO,NO,SI,NO,SI,NO,14063070.0,-333119180942558,-621807987939012
3171,CORDOBA,Marcos Juárez,Colonia Veinticinco,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,14063080.0,-328883679292315,-619347825911775
3172,CORDOBA,Marcos Juárez,Corral de Bustos,10407,SI,SI,NO,SI,NO,SI,SI,SI,SI,14063090.0,-332816219895104,-621854508942409
3173,CORDOBA,Marcos Juárez,Cruz Alta,7200,SI,NO,NO,SI,SI,NO,SI,SI,SI,14063100.0,-330069947278727,-618109726038419
3174,CORDOBA,Marcos Juárez,General Baldissera,2387,SI,NO,NO,NO,SI,NO,SI,SI,SI,14063110.0,-331220171765357,-623037212558104
3175,SAN JUAN,Angaco,Villa Sefair (Talacasto),0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-314439397880938,-684217688171581
3176,SAN JUAN,Calingasta,Barreal,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-31652328851699,-69479673849861
3177,CABA,COMUNA 12,VILLA URQUIZA,91563,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-345715411303449,-584878560596649
3178,ENTRE RIOS,Islas del Ibicuy,Ceibas,1730,NO,NO,NO,SI,NO,SI,SI,SI,SI,30063020.0,-334994124052794,-588003541709834
3179,ENTRE RIOS,Islas del Ibicuy,Ibicuy,4520,NO,SI,NO,NO,NO,NO,SI,SI,SI,30063030.0,-337437863303553,-591550366922315
3180,ENTRE RIOS,Islas del Ibicuy,Médanos,574,NO,NO,NO,NO,NO,SI,NO,NO,SI,30063040.0,-334360995740998,-590675952112197
3181,ENTRE RIOS,Islas del Ibicuy,Ñancay,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-334486459401767,-586696419201236
3182,ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,1940,NO,SI,NO,NO,NO,NO,SI,SI,SI,30063060.0,-337156244223002,-586597631447303
3183,ENTRE RIOS,La Paz,Bovril,8577,NO,SI,NO,SI,NO,SI,SI,SI,SI,30070010.0,-313428914409424,-594467309737899
3184,ENTRE RIOS,La Paz,Colonia Avigdor,474,NO,NO,NO,NO,NO,SI,SI,NO,SI,30070020.0,-311853384671792,-594079822910182
3185,CORDOBA,Marcos Juárez,General Roca,2777,SI,NO,NO,SI,SI,NO,SI,SI,SI,14063120.0,-327305115296671,-61917138712509
3186,CORDOBA,Marcos Juárez,Guatimozín,2428,NO,NO,NO,NO,SI,NO,NO,SI,SI,14063130.0,-334617411292085,-624391434502619
3187,CORDOBA,Marcos Juárez,Inriville,3709,SI,NO,NO,NO,NO,SI,SI,SI,SI,14063140.0,-329438405235327,-622305487525417
3188,CORDOBA,Marcos Juárez,Isla Verde,4361,SI,SI,NO,NO,NO,NO,SI,SI,SI,14063150.0,-332401071501959,-62404426547367
3189,CORDOBA,Marcos Juárez,Leones,10391,SI,SI,NO,NO,NO,SI,SI,SI,SI,14063160.0,-32658391411409,-62299914625293
3190,CORDOBA,Marcos Juárez,Los Surgentes,2752,SI,NO,NO,SI,SI,NO,SI,SI,SI,14063170.0,-329843826304567,-620237039883189
3191,CORDOBA,Marcos Juárez,Marcos Juárez,27004,SI,SI,NO,SI,SI,SI,SI,SI,SI,14063180.0,-326913099811557,-621057946726991
3192,CORDOBA,Marcos Juárez,Monte Buey,6217,SI,NO,NO,NO,NO,NO,SI,SI,SI,14063190.0,-329175280341379,-624576576002351
3193,CORDOBA,Marcos Juárez,Noetinger,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-3236,-6231
3194,CORDOBA,Marcos Juárez,Saira,789,SI,NO,NO,NO,NO,NO,SI,NO,NO,14063210.0,-32406411636801,-621029831790036
3195,CORDOBA,Marcos Juárez,Saladillo,174,NO,NO,NO,NO,NO,NO,SI,NO,NO,14063220.0,-329331604883654,-623428774336317
3196,CORDOBA,Marcos Juárez,Villa Elisa,26,SI,NO,SI,NO,NO,NO,SI,NO,NO,14063230.0,-327487775757302,-623306744044274
3197,ENTRE RIOS,Concordia,Pedernal,516,NO,NO,NO,NO,NO,SI,NO,NO,SI,30015130.0,-316714729659455,-582307912741944
3198,ENTRE RIOS,Concordia,Puerto Yeruá,1274,NO,NO,NO,NO,NO,SI,SI,NO,SI,30015140.0,-31530833509471,-580128947749058
3199,ENTRE RIOS,Concordia,Villa Adela,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-314037426459166,-580394128271546
3200,ENTRE RIOS,Concordia,VILLA ZORRAQUIN,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-313299511832527,-580174848453444
3201,ENTRE RIOS,Diamante,Aldea Brasilera,895,NO,NO,NO,NO,NO,SI,SI,SI,SI,30021010.0,-318922864518526,-60591797746941
3202,ENTRE RIOS,Diamante,Aldea Grapschental,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021015.0,-319563723140333,-604961051979678
3203,ENTRE RIOS,Diamante,Aldea Protestante,519,SI,NO,NO,NO,NO,SI,SI,NO,SI,30021020.0,-320308328904873,-605643359117847
3204,ENTRE RIOS,Diamante,Aldea Salto,102,NO,NO,NO,NO,NO,NO,SI,NO,NO,30021030.0,-319260358583332,-605483852721123
3205,ENTRE RIOS,Diamante,Aldea San Francisco,42,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021040.0,-319625681226479,-60635713481626
3206,ENTRE RIOS,Diamante,Aldea Spatzenkutter,355,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021050.0,-319485292712546,-605803966416062
3207,ENTRE RIOS,Diamante,Aldea Valle María,2149,NO,NO,NO,SI,NO,SI,SI,NO,SI,30021060.0,-319922440087904,-605878502274446
3208,ENTRE RIOS,Diamante,Colonia Ensayo,255,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021070.0,-318672572611199,-605752901869571
3209,ENTRE RIOS,Diamante,Costa Grande,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-321382752741,-604330334152
3210,ENTRE RIOS,Diamante,Diamante,19142,SI,SI,NO,NO,NO,SI,SI,SI,SI,30021080.0,-320671549441222,-606377365188118
3211,ENTRE RIOS,Diamante,Estación Camps,171,NO,NO,NO,NO,NO,SI,SI,NO,NO,30021090.0,-321133207438253,-602299017967384
3212,ENTRE RIOS,Diamante,Estacion Puiggari,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-320602299925107,-604435729044204
3213,ENTRE RIOS,Diamante,General Alvear,438,NO,NO,NO,NO,NO,SI,SI,NO,SI,30021100.0,-319494541080354,-606779497259324
3214,ENTRE RIOS,Diamante,General Racedo,514,NO,NO,NO,NO,NO,SI,SI,NO,SI,30021110.0,-319840164487261,-604083912285494
3215,ENTRE RIOS,Diamante,General Ramírez,8868,SI,SI,NO,NO,NO,SI,SI,SI,SI,30021120.0,-321772714430842,-601985605811767
3216,ENTRE RIOS,Diamante,La Juanita,22,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021123.0,-318753768018271,-60649121973368
3217,ENTRE RIOS,Diamante,Las Jaulas,44,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021127.0,-318327184836082,-606048471558247
3218,ENTRE RIOS,Diamante,Paraje La Virgen,59,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021130.0,-31917362571918,-606531968809921
3219,ENTRE RIOS,Diamante,Puerto Las Cuevas,585,NO,NO,NO,NO,NO,NO,NO,NO,NO,30021140.0,-323342284848162,-604872902471305
3220,ENTRE RIOS,Diamante,Strobel,0,NO,SI,NO,NO,NO,NO,NO,SI,SI,,-320585362988015,-606108078415946
3221,ENTRE RIOS,Diamante,Villa Libertador San Martín,6312,SI,NO,NO,NO,NO,SI,SI,SI,SI,30021150.0,-320697561751369,-604624463940416
3222,ENTRE RIOS,Federación,Chajarí,32734,SI,SI,NO,SI,NO,SI,SI,SI,SI,30028010.0,-307540759107669,-579841625878637
3223,ENTRE RIOS,Federación,Colonia Alemana,137,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028020.0,-30896158506292,-580221576342783
3224,ENTRE RIOS,Federación,Colonia Ensanche Sauce,0,NO,NO,NO,NO,NO,SI,NO,NO,SI,,-308567132993029,-578648918069168
3225,ENTRE RIOS,Federación,Colonia La Argentina,207,NO,NO,NO,NO,NO,SI,SI,SI,SI,30028040.0,-310739,-580258
3226,ENTRE RIOS,Federación,Colonia Peña,58,NO,NO,NO,NO,NO,SI,NO,NO,NO,30028050.0,-307974915997552,-581756384659062
3227,ENTRE RIOS,Federación,Colonia Santa María,0,NO,NO,NO,NO,NO,SI,NO,NO,SI,,-305993375212861,-581858011706289
3228,ENTRE RIOS,Federación,Federación,16658,SI,NO,NO,SI,NO,SI,SI,SI,SI,30028070.0,-30990072444489,-579183475208406
3229,ENTRE RIOS,Federación,Los Conquistadores,1177,NO,SI,NO,NO,NO,SI,SI,SI,SI,30028080.0,-305944074579969,-584682627057869
3230,ENTRE RIOS,Federación,San Jaime de la Frontera,4143,NO,SI,NO,NO,NO,NO,SI,SI,SI,30028090.0,-303396273493524,-583080915973688
3231,ENTRE RIOS,Federación,San Pedro,264,NO,SI,NO,NO,NO,SI,NO,NO,SI,30028100.0,-307571887237222,-580818713823153
3232,BUENOS AIRES,Coronel Dorrego,Balneario Marisol,158,NO,NO,NO,SI,NO,NO,SI,NO,NO,6189020.0,-389224906889726,-605329774471942
3233,BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,11510,SI,SI,SI,SI,NO,SI,SI,SI,SI,6189030.0,-387166239148323,-612884948879698
3234,BUENOS AIRES,Coronel Dorrego,El Perdido (Est. José A. Guisasola),919,NO,NO,NO,SI,NO,SI,SI,SI,SI,6189040.0,-386757752787604,-610884421797928
3235,BUENOS AIRES,Coronel Dorrego,Faro,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,6189050.0,-387966781095909,-610688772134763
3236,BUENOS AIRES,Coronel Dorrego,Irene,13,NO,NO,NO,NO,NO,NO,NO,SI,SI,6189060.0,-385543426342658,-606954938748393
3237,BUENOS AIRES,Coronel Dorrego,Oriente,1778,NO,NO,NO,SI,NO,SI,SI,NO,SI,6189070.0,-387388491145692,-606092238150829
3238,BUENOS AIRES,Coronel Dorrego,Paraje La Ruta,10,NO,NO,NO,NO,NO,NO,NO,NO,SI,6189075.0,-386534164106777,-608608557685895
3239,BUENOS AIRES,Coronel Dorrego,San Román,38,NO,NO,NO,NO,NO,NO,NO,SI,SI,6189080.0,-387415550885108,-615377200112301
3240,BUENOS AIRES,Coronel Pringles,Coronel Pringles (Est. Pringles),20263,SI,SI,SI,SI,NO,SI,SI,SI,SI,6196010.0,-379865210556901,-613540715661069
3241,BUENOS AIRES,Coronel Pringles,El Divisorio,46,NO,NO,NO,NO,NO,NO,NO,NO,SI,6196020.0,-383235636030787,-614450578127822
3242,BUENOS AIRES,Coronel Pringles,El Pensamiento,12,NO,NO,NO,NO,NO,NO,NO,NO,NO,6196030.0,-382154094275446,-613145847771452
3243,BUENOS AIRES,Coronel Pringles,Indio Rico,1054,NO,NO,SI,SI,NO,SI,SI,SI,SI,6196040.0,-383293770967784,-608866340266383
3244,BUENOS AIRES,Coronel Pringles,Lartigau,22,NO,NO,NO,NO,NO,NO,NO,NO,NO,6196050.0,-3844591903663,-61566096860456
3245,BUENOS AIRES,Coronel Suárez,Cascadas,11,NO,NO,NO,NO,NO,NO,NO,NO,NO,6203010.0,-372899615825436,-622971682457111
3246,BUENOS AIRES,Coronel Suárez,Coronel Suárez,23621,SI,SI,SI,SI,NO,SI,SI,SI,SI,6203020.0,-374596224938744,-619317530113989
3247,BUENOS AIRES,Lomas De Zamora,Villa Fiorito,44713,NO,SI,NO,SI,NO,SI,NO,SI,SI,6490010.0,-347067104032516,-584451304500011
3248,BUENOS AIRES,Luján,Barrio Las Casuarinas,0,SI,NO,NO,SI,NO,SI,SI,SI,SI,6497060.0,-345607457195455,-591700837097016
3249,BUENOS AIRES,Luján,Carlos Keen,557,NO,NO,NO,NO,NO,SI,SI,SI,SI,6497020.0,-344862819813638,-592180861330698
3250,BUENOS AIRES,Luján,Club de Campo Los Puentes,302,NO,NO,NO,NO,NO,NO,NO,SI,SI,6497025.0,-345760126891975,-590214105976263
3251,BUENOS AIRES,Luján,Cortines,0,SI,NO,NO,SI,NO,SI,SI,SI,SI,6497060.0,-345590633814317,-592044266157478
3252,BUENOS AIRES,Luján,Country Club Las Praderas,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-344902656696955,-591324863072423
3253,BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),0,SI,NO,NO,SI,NO,SI,SI,SI,SI,6497060.0,-346028553295745,-591757529081248
3254,BUENOS AIRES,Luján,Lezica y Torrezuri,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6497060.0,-345806997364467,-590582308683017
3255,BUENOS AIRES,Luján,Luján,97363,SI,SI,SI,SI,SI,SI,SI,SI,SI,6497060.0,-345706550661632,-59109540176033
3256,BUENOS AIRES,Luján,Olivera,1926,NO,NO,NO,SI,NO,SI,SI,SI,SI,6497070.0,-346265041710141,-592533805145177
3257,BUENOS AIRES,Tandil,De la Canal,57,NO,NO,NO,NO,NO,SI,NO,NO,NO,6791010.0,-371293125663244,-59105380206456
3258,BUENOS AIRES,Tandil,Desvío Aguirre,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6791050.0,-3735,-59
3259,BUENOS AIRES,Tandil,Gardey,532,NO,NO,NO,SI,NO,SI,SI,SI,SI,6791030.0,-372823323375205,-593630004748452
3260,BUENOS AIRES,Tandil,María Ignacia (Est. Vela),1948,SI,NO,NO,NO,NO,SI,SI,NO,SI,6791040.0,-374029073074266,-595093354449092
3261,BUENOS AIRES,Tandil,Tandil,116916,SI,SI,SI,SI,SI,SI,SI,SI,SI,6791050.0,-373238849060878,-591310691770429
3262,BUENOS AIRES,Tapalqué,Crotto,247,NO,NO,NO,NO,NO,NO,NO,NO,NO,6798010.0,-365774103919485,-601711185359919
3263,BUENOS AIRES,Tapalqué,Tapalqué,7444,NO,NO,NO,SI,SI,NO,SI,SI,SI,6798020.0,-363573669882462,-600247443487218
3264,BUENOS AIRES,Tapalqué,Velloso,127,NO,NO,NO,NO,NO,NO,NO,NO,NO,6798030.0,-361215309084723,-596527146246682
3265,BUENOS AIRES,Tigre,Benavídez,42781,SI,SI,NO,SI,SI,SI,SI,SI,SI,6805010.0,-344104347356392,-586887919689512
3266,BUENOS AIRES,Tigre,Dique Luján,3351,SI,SI,NO,NO,NO,SI,SI,SI,SI,6805010.0,-343717750147952,-586917925096496
3267,ENTRE RIOS,Federación,San Ramón,34,NO,NO,NO,NO,NO,NO,NO,NO,NO,30028105.0,-308091644325467,-582191269101013
3268,SAN LUIS,Ayacucho,El Zapallar,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-3228351144,-6580227972
3269,SAN LUIS,Ayacucho,La Aguada,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-3228028097,-6583553852
3270,CABA,COMUNA 07,FLORES,164310,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346368070795903,-584582698515258
3271,CORDOBA,Minas,Ciénaga del Coro,303,NO,NO,NO,NO,NO,SI,SI,NO,SI,14070010.0,-310381142705456,-652775888503175
3272,CORDOBA,Minas,El Chacho,154,NO,NO,NO,NO,NO,SI,NO,NO,NO,14070020.0,-308017974058313,-656440521440399
3273,CORDOBA,Minas,Estancia de Guadalupe,140,NO,NO,NO,NO,NO,SI,SI,NO,NO,14070030.0,-311242101609074,-652269002056273
3274,CORDOBA,Minas,Guasapampa,129,NO,NO,NO,NO,NO,SI,NO,NO,NO,14070040.0,-310975357099584,-653281875063158
3275,CORDOBA,Minas,La Playa,207,NO,NO,NO,NO,NO,SI,NO,NO,NO,14070050.0,-310350257440514,-653453122247049
3276,CORDOBA,Minas,San Carlos Minas,1311,SI,NO,NO,SI,NO,SI,SI,SI,SI,14070060.0,-31175590415787,-651017054267171
3277,CORDOBA,Minas,Talaini,112,NO,NO,NO,NO,NO,SI,NO,NO,NO,14070070.0,-312496924733149,-651672000423356
3278,CORDOBA,Minas,Tosno,94,NO,NO,NO,NO,NO,SI,NO,NO,NO,14070080.0,-309499425576932,-653099277411768
3279,CORDOBA,Pocho,Chancani,422,NO,NO,NO,NO,NO,SI,SI,NO,SI,14077010.0,-314172820195639,-654453421341012
3280,CABA,COMUNA 13,BELGRANO,126831,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-345548815240237,-584502890947349
3281,ENTRE RIOS,La Paz,El Solar,194,NO,NO,NO,NO,NO,SI,SI,SI,SI,30070030.0,-311810124666205,-597328844569416
3282,ENTRE RIOS,La Paz,La Paz,24307,SI,SI,NO,SI,NO,SI,SI,SI,SI,30070040.0,-30741541104376,-596433535241897
3283,ENTRE RIOS,La Paz,Piedras Blancas,1362,NO,SI,NO,SI,NO,SI,SI,NO,SI,30070050.0,-311859575955508,-599521591252044
3284,ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),2410,NO,SI,NO,NO,SI,SI,SI,SI,SI,30070005.0,-314565889671917,-595991388684545
3285,ENTRE RIOS,La Paz,San Gustavo,1325,SI,NO,NO,SI,NO,NO,SI,SI,SI,30070070.0,-306905067150943,-593994540133514
3286,CORDOBA,Pocho,Las Palmas,43,NO,NO,NO,NO,NO,SI,NO,NO,NO,14077020.0,-313800076236386,-652899757237495
3287,CORDOBA,Pocho,Los Talares,157,NO,NO,NO,NO,NO,SI,NO,NO,NO,14077030.0,-313754115021879,-650386011461094
3288,CORDOBA,Pocho,Salsacate,1275,SI,NO,NO,SI,SI,SI,SI,SI,SI,14077040.0,-313151616749444,-650910260595287
3289,CORDOBA,Pocho,San Gerónimo,85,NO,NO,NO,NO,NO,SI,NO,NO,NO,14077050.0,-313409519996631,-649131949666644
3290,CORDOBA,Pocho,Tala Cañada,183,NO,NO,NO,NO,NO,SI,SI,NO,SI,14077060.0,-313590179990726,-649638128897381
3291,CORDOBA,Pocho,Taninga,129,NO,NO,NO,NO,NO,SI,NO,NO,NO,14077070.0,-313454000529726,-650801168738369
3292,CORDOBA,Pocho,Villa de Pocho,171,NO,NO,NO,SI,NO,SI,SI,NO,SI,14077080.0,-314880894840309,-652830353856188
3293,CORDOBA,Presidente Roque Sáenz Peña,General Levalle,5697,SI,SI,NO,NO,NO,SI,SI,SI,SI,14084010.0,-340098324798955,-639225367502507
3294,CORDOBA,Presidente Roque Sáenz Peña,La Cesira,1318,SI,NO,NO,SI,SI,SI,SI,SI,SI,14084020.0,-339518611160055,-629744894136507
3295,CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,20534,SI,SI,NO,SI,NO,SI,SI,SI,SI,14084030.0,-341236122063832,-63388646306069
3296,CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,14084040.0,-342040788458157,-629768889543714
3297,CORDOBA,Presidente Roque Sáenz Peña,Melo,1198,NO,NO,NO,SI,SI,SI,SI,SI,SI,14084050.0,-343483191246018,-634471714447308
3298,CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,103,NO,NO,NO,NO,NO,SI,SI,SI,SI,14084060.0,-340511211181075,-637321532881296
3299,CORDOBA,Presidente Roque Sáenz Peña,Rosales,525,NO,NO,NO,NO,NO,SI,SI,SI,SI,14084070.0,-34171790725852,-631534798469172
3300,CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,140,NO,NO,NO,NO,NO,SI,SI,NO,SI,14084080.0,-345106395562101,-637132746964365
3301,ENTRE RIOS,Federación,Santa Ana,905,NO,SI,NO,NO,NO,NO,SI,SI,SI,30028110.0,-309004970305733,-579310809529514
3302,ENTRE RIOS,Federación,Villa del Rosario,2720,NO,SI,NO,NO,NO,NO,SI,SI,NO,30028120.0,-307968318611671,-579115719165535
3303,ENTRE RIOS,Federal,Conscripto Bernardi,1339,NO,NO,NO,NO,NO,SI,SI,NO,SI,30035010.0,-310477778936084,-590867391405808
3304,ENTRE RIOS,Federal,El Cimarrón,336,NO,NO,NO,NO,NO,SI,SI,NO,NO,30035020.0,-309868629826869,-589777569104134
3305,ENTRE RIOS,Federal,Federal,16075,SI,NO,NO,SI,NO,SI,SI,NO,SI,30035030.0,-309513342178715,-587851418943148
3306,ENTRE RIOS,Federal,Nueva Vizcaya,379,NO,NO,NO,NO,NO,SI,NO,NO,SI,30035040.0,-309685149773302,-586127479285248
3307,ENTRE RIOS,Federal,Sauce de Luna,2845,NO,SI,NO,NO,SI,SI,SI,NO,SI,30035050.0,-312384740579796,-592202829564802
